--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.679us         0.09%       3.679us       3.679us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.713us         0.09%       3.713us       3.713us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.585us         0.37%      15.585us       1.417us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.208us         0.05%       2.208us       2.208us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      13.952us         0.33%      13.952us       6.976us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.504us         0.42%      17.504us       2.188us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.225us         0.29%      12.225us       1.528us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.858ms        44.40%       1.858ms      37.909us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     380.895us         9.10%     380.895us       3.887us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     228.063us         5.45%     228.063us       4.654us           0 B           0 B           0 B           0 B            49  
