--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        78.56%     226.598ms        78.56%     226.598ms      13.329ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                    Command Buffer Full        19.23%      55.477ms        19.23%      55.477ms     308.204us     762.135ms     17646.58%     762.135ms       4.234ms           0 B           0 B           0 B           0 B           180  
                                       cudaLaunchKernel         0.96%       2.775ms        20.20%      58.252ms     113.995us       0.000us         0.00%     762.135ms       1.491ms           0 B           0 B           0 B           0 B           511  
                                     PythonDispatchMode         0.52%       1.489ms        99.90%     288.137ms      19.209ms       0.000us         0.00%     766.456ms      51.097ms           0 B           8 B       2.88 MB           0 B            15  
                                Activity Buffer Request         0.21%     603.981us         0.21%     603.981us     603.981us       2.143us         0.05%       2.143us       2.143us           0 B           0 B           0 B           0 B             1  
                                      aten::_linalg_svd         0.19%     557.312us       198.47%     572.421ms     286.210ms       4.234ms        98.04%        1.533s     766.385ms           0 B          -4 B     445.00 KB      64.00 KB             2  
                                               aten::mm         0.07%     213.220us         0.35%       1.005ms     125.675us      47.999us         1.11%      95.998us      12.000us           0 B           0 B       1.49 MB     762.50 KB             8  
                                         aten::_softmax         0.04%     119.562us         0.09%     251.397us     125.699us       7.104us         0.16%      14.208us       7.104us           0 B           0 B     781.00 KB     390.50 KB             2  
                                            aten::copy_         0.02%      50.115us         0.04%     110.971us      22.194us      12.449us         0.29%      12.449us       2.490us           0 B           0 B           0 B           0 B             5  
                                              aten::div         0.02%      44.276us         0.07%     201.365us     100.682us       2.591us         0.06%       5.182us       2.591us          -8 B          -8 B     781.00 KB     390.50 KB             2  
                                            aten::fill_         0.01%      40.791us         0.43%       1.249ms     416.287us       5.791us         0.13%       7.934us       2.645us           0 B           0 B           0 B           0 B             3  
                                            aten::empty         0.01%      39.786us         0.01%      39.786us       9.947us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     557.00 KB     557.00 KB             4  
