--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         1.72%     268.685us         7.90%       1.234ms     102.808us      57.153us         0.68%     114.306us       9.526us           0 B           0 B       1.87 MB     958.50 KB            12  
                                            aten::copy_         0.84%     130.802us         1.67%     260.382us      26.038us      21.377us         0.26%      21.377us       2.138us           0 B           0 B           0 B           0 B            10  
                                            aten::fill_         0.62%      96.097us        14.30%       2.233ms     446.599us       8.255us         0.10%      10.207us       2.041us           0 B           0 B           0 B           0 B             5  
                                         aten::_softmax         0.55%      85.381us         1.21%     188.939us      94.470us       7.328us         0.09%      14.656us       7.328us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::slice         0.51%      79.708us         2.71%     422.677us      35.223us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                            aten::empty         0.44%      67.927us         0.44%      67.927us       9.704us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     709.50 KB     709.50 KB             7  
                                  cudaStreamSynchronize         0.42%      66.085us         0.42%      66.085us       2.754us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            24  
                                              aten::any         0.31%      47.731us         1.06%     165.295us      82.647us       0.000us         0.00%       8.545us       4.272us           0 B           0 B       1.00 KB           0 B             2  
                                        cudaMemsetAsync         0.30%      47.145us         0.30%      47.145us       5.893us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             8  
                                              aten::div         0.30%      46.856us         1.14%     177.572us      88.786us       2.784us         0.03%       5.568us       2.784us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                            aten::zeros         0.23%      36.190us        14.77%       2.306ms     576.549us       0.000us         0.00%       8.671us       2.168us           0 B           0 B      17.00 KB           0 B             4  
                                         aten::_to_copy         0.22%      34.825us         1.19%     185.043us      46.261us       0.000us         0.00%       8.289us       2.072us           8 B           0 B       1.00 KB           0 B             4  
