company,page,k,rmse
Barclays,6,148,1.2712380921950295
Barclays,6,152,1.2712380921950295
Barclays,6,155,1.2712380921950295
Barclays,6,158,1.2712380921950295
Barclays,6,161,1.2712380921950295
Barclays,6,164,1.2712380921950295
Barclays,6,167,1.2712380921950295
Barclays,6,170,1.2712380921950295
Barclays,6,173,1.2712380921950295
Barclays,6,176,1.2712380921950295
Barclays,6,179,1.2712380921950295
Barclays,6,182,1.2712380921950295
Barclays,6,185,1.2712380921950295
Barclays,6,188,1.2712380921950295
Barclays,6,191,1.2712380921950295
Barclays,6,194,1.2712380921950295
Barclays,6,197,1.2712380921950295
Barclays,6,200,1.2712380921950295
Barclays,6,203,1.2712380921950295
Barclays,6,206,1.2712380921950295
Barclays,6,209,1.2712380921950295
Barclays,6,212,1.2712380921950295
Barclays,6,215,1.2712380921950295
Barclays,6,218,1.2712380921950295
Barclays,6,221,1.2712380921950295
Barclays,6,224,1.2712380921950295
Barclays,6,227,1.2712380921950295
Barclays,6,230,1.2712380921950295
Barclays,6,233,1.2712380921950295
Barclays,6,236,1.2712380921950295
Barclays,6,239,1.2712380921950295
Barclays,6,242,1.2712380921950295
Barclays,6,245,1.2712380921950295
Barclays,6,248,1.2712380921950295
Barclays,6,251,1.2712380921950295
Barclays,6,254,1.2712380921950295
Barclays,6,257,1.2712380921950295
Barclays,6,260,1.2712380921950295
Barclays,6,263,1.2712380921950295
Barclays,6,266,1.2712380921950295
Barclays,6,269,1.2712380921950295
Barclays,6,272,1.2712380921950295
Barclays,6,275,1.2712380921950295
Barclays,6,278,1.2712380921950295
Barclays,6,281,1.2712380921950295
Barclays,6,284,1.2712380921950295
Barclays,6,287,1.2712380921950295
Barclays,6,290,1.2712380921950295
Barclays,6,293,1.2712380921950295
Barclays,6,296,1.2712380921950295
Barclays,6,300,1.2712380921950295
Barclays,7,1,0.7802090314646237
Barclays,7,4,4.301430685269162
Barclays,7,7,0.8984048231047856
Barclays,7,10,1.1643023291250167
Barclays,7,13,0.896438135287376
Barclays,7,16,1.1410694693330665
Barclays,7,19,0.9290097672473776
Barclays,7,22,0.8083043516002865
Barclays,7,25,0.8155920676454741
Barclays,7,28,0.9684889752774398
Barclays,7,31,0.9497426744445507
Barclays,7,34,0.8432294485609176
Barclays,7,37,2.623143367179952
Barclays,7,40,0.7734472645304483
Barclays,7,43,0.7933730292385437
Barclays,7,46,5.296790685260084
Barclays,7,49,0.7755809261856739
Barclays,7,52,0.7835391372152667
Barclays,7,55,1.8506646188836333
Barclays,7,58,0.7984616448589855
Barclays,7,61,0.7635380409582799
Barclays,7,64,0.7749610397150529
Barclays,7,67,0.7769326408082043
Barclays,7,70,0.7678717246862272
Barclays,7,73,0.7920709258070475
Barclays,7,76,1.2126307680477804
Barclays,7,79,0.768506118778365
Barclays,7,82,1.0098619621081772
Barclays,7,85,0.8557623010976381
Barclays,7,88,0.8441119756923021
Barclays,7,91,0.838231448849487
Barclays,7,94,0.7794679242388561
Barclays,7,97,0.7636978787437909
Barclays,7,100,0.7791934315196061
Barclays,7,103,0.7913315592414751
Barclays,7,106,0.7932828777946397
Barclays,7,109,0.8051405845699164
Barclays,7,112,0.8233939723079259
Barclays,7,115,0.776219154092412
Barclays,7,118,0.8894550828664657
Barclays,7,121,0.7717012484092373
Barclays,7,124,0.7591723768155989
Barclays,7,127,0.7933811275710789
