company,page,method,k,rmse
Barclays,4,method_1,77,0.18407778428453644
Barclays,4,method_1,80,0.1488469870965368
Barclays,4,method_1,83,0.13537552394109104
Barclays,4,method_1,86,0.11178300096184789
Barclays,4,method_1,89,0.10861908718797607
Barclays,4,method_1,92,0.08981934891103806
Barclays,4,method_1,95,0.08769086071735621
Barclays,4,method_1,98,0.08623140849797485
Barclays,4,method_1,101,0.07885670252957178
Barclays,4,method_1,104,0.058710990742780376
Barclays,4,method_1,107,0.05388812140501573
Barclays,4,method_1,110,0.03982789887169012
Barclays,4,method_1,113,0.03527496320627507
Barclays,4,method_1,116,0.032910653606794245
Barclays,4,method_1,119,0.026333096526697155
Barclays,4,method_1,122,0.018432790169442565
Barclays,4,method_1,125,0.008462426707547441
Barclays,4,method_1,128,1.5309125686960614e-05
Barclays,4,method_1,131,1.5309125686960614e-05
Barclays,4,method_1,134,1.5309125686960614e-05
Barclays,4,method_1,137,1.5309125686960614e-05
Barclays,4,method_1,140,1.5309125686960614e-05
Barclays,4,method_1,143,1.5309125686960614e-05
Barclays,4,method_1,146,1.5309125686960614e-05
Barclays,4,method_1,150,1.5309125686960614e-05
Barclays,4,method_2,1,0.8168108331316236
Barclays,4,method_2,4,0.5953910372365783
Barclays,4,method_2,7,0.5259142342129197
Barclays,4,method_2,10,0.4992251163649272
Barclays,4,method_2,13,0.45763654156894595
Barclays,4,method_2,16,0.43878903966662147
Barclays,4,method_2,19,0.44517349999853145
Barclays,4,method_2,22,0.40668109367312943
Barclays,4,method_2,25,0.40027757893898497
Barclays,4,method_2,28,0.3756631102075773
Barclays,4,method_2,31,0.3697750139070698
Barclays,4,method_2,34,0.3315755874581695
Barclays,4,method_2,37,0.32324998957796525
Barclays,4,method_2,40,0.3106422328098625
Barclays,4,method_2,43,0.307114582536976
Barclays,4,method_2,46,0.30513621764661003
Barclays,4,method_2,49,0.28777156412031896
Barclays,4,method_2,52,0.28753626986041986
Barclays,4,method_2,55,0.28497094071959905
Barclays,4,method_2,58,0.2793960288443554
Barclays,4,method_2,61,0.2681253132546203
Barclays,4,method_2,64,0.2578411377060425
Barclays,4,method_2,67,0.24101902053002955
Barclays,4,method_2,70,0.2416579817508748
Barclays,4,method_2,73,0.2222144492668003
Barclays,4,method_2,77,0.2023202932522554
Barclays,4,method_2,80,0.16956764915428815
Barclays,4,method_2,83,0.15388561179209037
Barclays,4,method_2,86,0.13223734198592377
Barclays,4,method_2,89,0.12713029210215213
Barclays,4,method_2,92,0.10857193208761225
Barclays,4,method_2,95,0.10352171087069911
Barclays,4,method_2,98,0.10038812375633209
Barclays,4,method_2,101,0.09158515258567525
Barclays,4,method_2,104,0.07192446692034664
Barclays,4,method_2,107,0.06624947600851001
Barclays,4,method_2,110,0.05280535261038579
Barclays,4,method_2,113,0.04668336327317009
Barclays,4,method_2,116,0.04225030454329631
Barclays,4,method_2,119,0.033109704631899495
Barclays,4,method_2,122,0.02368375135969927
Barclays,4,method_2,125,0.012262576092087198
Barclays,4,method_2,128,2.2925193917493386e-05
Barclays,4,method_2,131,2.2925193917493386e-05
Barclays,4,method_2,134,2.2925193917493386e-05
Barclays,4,method_2,137,2.2925193917493386e-05
Barclays,4,method_2,140,2.2925193917493386e-05
Barclays,4,method_2,143,2.2925193917493386e-05
Barclays,4,method_2,146,2.2925193917493386e-05
Barclays,4,method_2,150,2.2925193917493386e-05
Barclays,4,method_3,1,0.7621790450344184
Barclays,4,method_3,4,0.5807260444788744
Barclays,4,method_3,7,0.4983132793562424
Barclays,4,method_3,10,0.4856926933482707
Barclays,4,method_3,13,0.442060311911932
Barclays,4,method_3,16,0.4264859089955468
Barclays,4,method_3,19,0.42003844711079763
Barclays,4,method_3,22,0.4042337195810302
Barclays,4,method_3,25,0.3995595967714248
Barclays,4,method_3,28,0.37792732194690776
Barclays,4,method_3,31,0.37463386197790854
Barclays,4,method_3,34,0.3472898202754763
Barclays,4,method_3,37,0.33146391683261317
Barclays,4,method_3,40,0.3210589554737079
Barclays,4,method_3,43,0.3192175122425853
Barclays,4,method_3,46,0.3207723513603084
Barclays,4,method_3,49,0.30851257115101294
Barclays,4,method_3,52,0.3091719210535385
Barclays,4,method_3,55,0.3073381339000893
Barclays,4,method_3,58,0.30514555942019395
Barclays,4,method_3,61,0.2971944048575108
Barclays,4,method_3,64,0.2897619760375755
Barclays,4,method_3,67,0.2790115273676463
Barclays,4,method_3,70,0.27835494314565384
Barclays,4,method_3,73,0.2651411750292944
Barclays,4,method_3,77,0.25638505186185073
Barclays,4,method_3,80,0.2355544437159787
Barclays,4,method_3,83,0.22769015343180446
Barclays,4,method_3,86,0.21544984587121643
Barclays,4,method_3,89,0.20956449891136195
Barclays,4,method_3,92,0.19935691688774929
Barclays,4,method_3,95,0.19650970010344337
Barclays,4,method_3,98,0.1917116395683202
Barclays,4,method_3,101,0.18757509173474268
Barclays,4,method_3,104,0.18092977390462348
Barclays,4,method_3,107,0.17652724824173863
Barclays,4,method_3,110,0.17087357843190193
Barclays,4,method_3,113,0.16736578852377307
Barclays,4,method_3,116,0.16356063899626022
Barclays,4,method_3,119,0.1618041948825969
Barclays,4,method_3,122,0.15929091141354923
Barclays,4,method_3,125,0.15651782568630196
Barclays,4,method_3,128,0.15069365792857864
Barclays,4,method_3,131,0.1420020728462472
Barclays,4,method_3,134,0.13051612263615167
Barclays,4,method_3,137,0.12319318572872763
Barclays,4,method_3,140,0.11795140521639835
Barclays,4,method_3,143,0.10871018973491202
Barclays,4,method_3,146,0.10351930179327551
Barclays,4,method_3,150,0.09741208219062122
Barclays,4,method_4,1,0.805113165153187
Barclays,4,method_4,4,0.5223581358960814
Barclays,4,method_4,7,0.4322249036063851
Barclays,4,method_4,10,0.38456857330513644
Barclays,4,method_4,13,0.3505221797507121
Barclays,4,method_4,16,0.31773696500379517
Barclays,4,method_4,19,0.3004330313396209
Barclays,4,method_4,22,0.2799900783956948
Barclays,4,method_4,25,0.266505460356341
Barclays,4,method_4,28,0.2546589096227179
Barclays,4,method_4,31,0.23644202316944518
Barclays,4,method_4,34,0.22125868614311406
Barclays,4,method_4,37,0.2117557626932425
Barclays,4,method_4,40,0.19769484027856646
Barclays,4,method_4,43,0.18980444632930457
Barclays,4,method_4,46,0.1786304351490654
Barclays,4,method_4,49,0.17070689470238234
Barclays,4,method_4,52,0.16044821311725083
Barclays,4,method_4,55,0.1509087159716969
Barclays,4,method_4,58,0.14539197292572703
Barclays,4,method_4,61,0.13742681891002628
Barclays,4,method_4,64,0.129591107287126
Barclays,4,method_4,67,0.1204349868703289
Barclays,4,method_4,70,0.11338715888137775
Barclays,4,method_4,73,0.10755205087403494
Barclays,4,method_4,77,0.09722094586447007
Barclays,4,method_4,80,0.08930608775330791
Barclays,4,method_4,83,0.07950615996752561
Barclays,4,method_4,86,0.07463200127727088
Barclays,4,method_4,89,0.0697531040507284
Barclays,4,method_4,92,0.06341501258512278
Barclays,4,method_4,95,0.05723596219065894
Barclays,4,method_4,98,0.05330115140663376
Barclays,4,method_4,101,0.04812888294259642
Barclays,4,method_4,104,0.04223850995558628
Barclays,4,method_4,107,0.039083301934953595
Barclays,4,method_4,110,0.03496693368031853
Barclays,4,method_4,113,0.030830518276353892
Barclays,4,method_4,116,0.026716699454710342
Barclays,4,method_4,119,0.020164601816803403
Barclays,4,method_4,122,0.014913702211645098
Barclays,4,method_4,125,0.008877983894491353
Barclays,4,method_4,128,1.63089824986266e-05
Barclays,4,method_4,131,1.63089824986266e-05
Barclays,4,method_4,134,1.63089824986266e-05
Barclays,4,method_4,137,1.63089824986266e-05
Barclays,4,method_4,140,1.63089824986266e-05
Barclays,4,method_4,143,1.63089824986266e-05
Barclays,4,method_4,146,1.63089824986266e-05
Barclays,4,method_4,150,1.63089824986266e-05
Barclays,5,method_1,1,0.5796077510788773
Barclays,5,method_1,4,0.4639067259261026
Barclays,5,method_1,7,0.4630297946607965
Barclays,5,method_1,10,0.4178254709516388
Barclays,5,method_1,13,0.40196606337945584
Barclays,5,method_1,16,0.379151939114992
Barclays,5,method_1,19,0.35647877794361904
Barclays,5,method_1,22,0.3200457600100455
Barclays,5,method_1,25,0.2872739962563478
Barclays,5,method_1,28,0.2741215054056336
Barclays,5,method_1,31,0.26183053084286434
Barclays,5,method_1,34,0.25888386770988103
Barclays,5,method_1,37,0.2501285495283374
Barclays,5,method_1,40,0.24413597520974667
Barclays,5,method_1,43,0.23785447109800134
Barclays,5,method_1,46,0.2273755931590999
Barclays,5,method_1,49,0.20771180079925342
Barclays,5,method_1,52,0.19803403182948154
Barclays,5,method_1,55,0.1952565039003753
Barclays,5,method_1,58,0.19310476952228603
Barclays,5,method_1,61,0.1918241422379794
Barclays,5,method_1,64,0.1923190402546676
Barclays,5,method_1,67,0.18381345794321916
Barclays,5,method_1,70,0.18093440754199142
Barclays,5,method_1,73,0.16584205067725755
Barclays,5,method_1,77,0.1630344513891191
Barclays,5,method_1,80,0.15350790290773278
Barclays,5,method_1,83,0.14187211442126346
Barclays,5,method_1,86,0.13876057408866774
Barclays,5,method_1,89,0.13266958471658094
Barclays,5,method_1,92,0.10860263277134875
Barclays,5,method_1,95,0.10171832730317322
Barclays,5,method_1,98,0.09491414048167274
Barclays,5,method_1,101,0.08243633334728616
Barclays,5,method_1,104,0.08063567974286444
Barclays,5,method_1,107,0.07777814904610944
Barclays,5,method_1,110,0.07468590010939691
Barclays,5,method_1,113,0.06913514281401557
Barclays,5,method_1,116,0.06269315432149343
Barclays,5,method_1,119,0.052932907585285474
Barclays,5,method_1,122,0.03808484786017366
Barclays,5,method_1,125,0.021766807631442786
Barclays,5,method_1,128,1.4724568781532557e-05
Barclays,5,method_1,131,1.4724568781532557e-05
Barclays,5,method_1,134,1.4724568781532557e-05
Barclays,5,method_1,137,1.4724568781532557e-05
Barclays,5,method_1,140,1.4724568781532557e-05
Barclays,5,method_1,143,1.4724568781532557e-05
Barclays,5,method_1,146,1.4724568781532557e-05
Barclays,5,method_1,150,1.4724568781532557e-05
Barclays,5,method_2,1,0.8455577314402558
Barclays,5,method_2,4,0.6248249280099911
Barclays,5,method_2,7,0.553264848460484
Barclays,5,method_2,10,0.48465105486420984
Barclays,5,method_2,13,0.4631668838925724
Barclays,5,method_2,16,0.42486876787501976
Barclays,5,method_2,19,0.4077735574413131
Barclays,5,method_2,22,0.3822717371951041
Barclays,5,method_2,25,0.35615580446132933
Barclays,5,method_2,28,0.3426168100885532
Barclays,5,method_2,31,0.32955712633409995
Barclays,5,method_2,34,0.32212872087617644
Barclays,5,method_2,37,0.30462199372174964
Barclays,5,method_2,40,0.2953616122001713
Barclays,5,method_2,43,0.28628883650784365
Barclays,5,method_2,46,0.27242896285703233
Barclays,5,method_2,49,0.2563009224722279
Barclays,5,method_2,52,0.24519744933844345
Barclays,5,method_2,55,0.2386288305483647
Barclays,5,method_2,58,0.23136700407347102
Barclays,5,method_2,61,0.22747792743332734
Barclays,5,method_2,64,0.22612148836733437
Barclays,5,method_2,67,0.21636592073353347
Barclays,5,method_2,70,0.2091388209151906
Barclays,5,method_2,73,0.19370548369552654
Barclays,5,method_2,77,0.1859000471513212
Barclays,5,method_2,80,0.17603723141680402
Barclays,5,method_2,83,0.1636727938679716
Barclays,5,method_2,86,0.15968739993921943
Barclays,5,method_2,89,0.1514868054518316
Barclays,5,method_2,92,0.12841165580592745
Barclays,5,method_2,95,0.11979573275972721
Barclays,5,method_2,98,0.11189550785076754
Barclays,5,method_2,101,0.09901138412693682
Barclays,5,method_2,104,0.0953271307169077
Barclays,5,method_2,107,0.09138482383554253
Barclays,5,method_2,110,0.08550168133716801
Barclays,5,method_2,113,0.0788326662844726
Barclays,5,method_2,116,0.07075318179977584
Barclays,5,method_2,119,0.05938469769304059
Barclays,5,method_2,122,0.04258218998435808
Barclays,5,method_2,125,0.024547796182435463
Barclays,5,method_2,128,2.407524511450253e-05
Barclays,5,method_2,131,2.407524511450253e-05
Barclays,5,method_2,134,2.407524511450253e-05
Barclays,5,method_2,137,2.407524511450253e-05
Barclays,5,method_2,140,2.407524511450253e-05
Barclays,5,method_2,143,2.407524511450253e-05
Barclays,5,method_2,146,2.407524511450253e-05
Barclays,5,method_2,150,2.407524511450253e-05
Barclays,5,method_3,1,0.7701836615621026
Barclays,5,method_3,4,0.5499398525633331
Barclays,5,method_3,7,0.5194343685199847
Barclays,5,method_3,10,0.47671121051252435
Barclays,5,method_3,13,0.46165744782252893
Barclays,5,method_3,16,0.42939579414753926
Barclays,5,method_3,19,0.40481595254182945
Barclays,5,method_3,22,0.38697447081439484
Barclays,5,method_3,25,0.3647030827419724
Barclays,5,method_3,28,0.3520054765670771
Barclays,5,method_3,31,0.3342575151714709
Barclays,5,method_3,34,0.32960965268796033
Barclays,5,method_3,37,0.3184918624117961
Barclays,5,method_3,40,0.3122953100350418
Barclays,5,method_3,43,0.3052843079751146
Barclays,5,method_3,46,0.29720448093948126
Barclays,5,method_3,49,0.28622003072457924
Barclays,5,method_3,52,0.27863860746209934
Barclays,5,method_3,55,0.27509466842768543
Barclays,5,method_3,58,0.27267048225720225
Barclays,5,method_3,61,0.26897396057879835
Barclays,5,method_3,64,0.2668080279951486
Barclays,5,method_3,67,0.2613505596798096
Barclays,5,method_3,70,0.25615551523461166
Barclays,5,method_3,73,0.24261990692266178
Barclays,5,method_3,77,0.2366319393360482
Barclays,5,method_3,80,0.2312735796717121
Barclays,5,method_3,83,0.2251534037927053
Barclays,5,method_3,86,0.22107485727492135
Barclays,5,method_3,89,0.2164948901313325
Barclays,5,method_3,92,0.20418199030814585
Barclays,5,method_3,95,0.20093500973742365
Barclays,5,method_3,98,0.19673933257187506
Barclays,5,method_3,101,0.19145709813000453
Barclays,5,method_3,104,0.1893151341017372
Barclays,5,method_3,107,0.18675984244434227
Barclays,5,method_3,110,0.18265288496919713
Barclays,5,method_3,113,0.17963440987997095
Barclays,5,method_3,116,0.1761962753159115
Barclays,5,method_3,119,0.17292476896681874
Barclays,5,method_3,122,0.1659976571126566
Barclays,5,method_3,125,0.16028327689581345
Barclays,5,method_3,128,0.1528408503005555
Barclays,5,method_3,131,0.14468099585881222
Barclays,5,method_3,134,0.13584781704732776
Barclays,5,method_3,137,0.1281542184316047
Barclays,5,method_3,140,0.12074963588860195
Barclays,5,method_3,143,0.11535993656428999
Barclays,5,method_3,146,0.11018316183252087
Barclays,5,method_3,150,0.10282613936194611
Barclays,5,method_4,1,0.8252608207781152
Barclays,5,method_4,4,0.5867858672676766
Barclays,5,method_4,7,0.46986992003207606
Barclays,5,method_4,10,0.40855338210440945
Barclays,5,method_4,13,0.37847744836478814
Barclays,5,method_4,16,0.3310196082274658
Barclays,5,method_4,19,0.31147653520829377
Barclays,5,method_4,22,0.2894380413847928
Barclays,5,method_4,25,0.27522167670917436
Barclays,5,method_4,28,0.26183392580644743
Barclays,5,method_4,31,0.24764129004163984
Barclays,5,method_4,34,0.23526166795051412
Barclays,5,method_4,37,0.21626665043485968
Barclays,5,method_4,40,0.2054965600990682
Barclays,5,method_4,43,0.19468896652183706
Barclays,5,method_4,46,0.1828940838883875
Barclays,5,method_4,49,0.17639443720396258
Barclays,5,method_4,52,0.1678021641298124
Barclays,5,method_4,55,0.15881500001535648
Barclays,5,method_4,58,0.146970483878239
Barclays,5,method_4,61,0.14037442278998222
Barclays,5,method_4,64,0.13513167550916416
Barclays,5,method_4,67,0.1286938642570152
Barclays,5,method_4,70,0.11832127388415846
Barclays,5,method_4,73,0.11096963887500147
Barclays,5,method_4,77,0.09935893658448988
Barclays,5,method_4,80,0.09471270386484594
Barclays,5,method_4,83,0.08847924658617715
Barclays,5,method_4,86,0.08460419094524944
Barclays,5,method_4,89,0.07783235963180643
Barclays,5,method_4,92,0.07187642690678402
Barclays,5,method_4,95,0.06632056586246451
Barclays,5,method_4,98,0.06162619897061583
Barclays,5,method_4,101,0.05650696858556307
Barclays,5,method_4,104,0.05219735601355044
Barclays,5,method_4,107,0.049141678492260976
Barclays,5,method_4,110,0.042707693028888355
Barclays,5,method_4,113,0.038707591449328775
Barclays,5,method_4,116,0.03335306772153837
Barclays,5,method_4,119,0.027261411156164934
Barclays,5,method_4,122,0.01913876614303338
Barclays,5,method_4,125,0.011370404515304761
Barclays,5,method_4,128,1.4477679434572357e-05
Barclays,5,method_4,131,1.4477679434572357e-05
Barclays,5,method_4,134,1.4477679434572357e-05
Barclays,5,method_4,137,1.4477679434572357e-05
Barclays,5,method_4,140,1.4477679434572357e-05
Barclays,5,method_4,143,1.4477679434572357e-05
Barclays,5,method_4,146,1.4477679434572357e-05
Barclays,5,method_4,150,1.4477679434572357e-05
Barclays,6,method_1,1,0.6158002257172854
Barclays,6,method_1,4,0.5326133088151443
Barclays,6,method_1,7,0.4655973442148545
Barclays,6,method_1,10,0.4479519153198804
Barclays,6,method_1,13,0.4319940270319175
Barclays,6,method_1,16,0.42241098455179077
Barclays,6,method_1,19,0.40701802324390274
Barclays,6,method_1,22,0.3956404225057556
Barclays,6,method_1,25,0.38026376659411854
Barclays,6,method_1,28,0.33972054502024557
Barclays,6,method_1,31,0.32351530592013217
Barclays,6,method_1,34,0.31769432312107504
Barclays,6,method_1,37,0.3126150747750896
Barclays,6,method_1,40,0.3050097761306901
Barclays,6,method_1,43,0.3029034255968859
Barclays,6,method_1,46,0.297176629234045
Barclays,6,method_1,49,0.30965560539629733
Barclays,6,method_1,52,0.299310977384122
Barclays,6,method_1,55,0.2772264040243231
Barclays,6,method_1,58,0.2445301464760353
Barclays,6,method_1,61,0.25859146593012106
Barclays,6,method_1,64,0.2501423173712056
Barclays,6,method_1,67,0.2054378879859602
Barclays,6,method_1,70,0.21901364807740226
Barclays,6,method_1,73,0.21978338599845715
Barclays,6,method_1,77,0.22505226534642708
Barclays,6,method_1,80,0.20979881732159866
Barclays,6,method_1,83,0.18344230332696662
Barclays,6,method_1,86,0.17606313622490602
Barclays,6,method_1,89,0.15917022847788412
Barclays,6,method_1,92,0.1584951432541936
Barclays,6,method_1,95,0.15540095324664713
Barclays,6,method_1,98,0.1548446171315516
Barclays,6,method_1,101,0.11600683133661631
Barclays,6,method_1,104,0.10278726613401991
Barclays,6,method_1,107,0.0853972887024561
Barclays,6,method_1,110,0.06685122009750746
Barclays,6,method_1,113,0.03692110752195025
Barclays,6,method_1,116,0.03319484517730798
